Index|Label|First piece|Gold|Prediction
223|3|Stunt pilots to save sun dust IT PROMISES to be a scene worthy of a|science fiction spectacular. A space probe carrying primordial material scooped from outer space starts to plunge towards our planet. But before it can strike, a helicopter flown by a Hollywood stunt ...|Hollywood blockbuster. But it is not a movie, it is a real-life drama unfolding in the skies above the sun. The US space agency NASA is sending a fleet of small planes to the edge of space to scoop up dust and debris that could be blocking the sun. The mission, called the Sun Dust Mission, is a collaboration between NASA and the University of Colorado Boulder. The planes will fly through the upper atmosphere, or the mesosphere, at altitudes of up to 100 kilometres. The
224|0|Who cares about Kerry? It's Bush we can't stand, say Vietnamese (AFP) AFP - The|question of whether presidential candidate John Kerry was a coward or a leader during the Vietnam War might be raging in the United States, but on the streets of Hanoi people hope for just one result from the American election -- the exit of George W. Bush.|"United States is ""not a friend of Vietnam"" and Washington should stop trying to ""impose"" its values on the communist nation, a senior Vietnamese official said on Tuesday. ""The United States is not a friend of Vietnam,"" said Nguyen Phu Trong, a member of the Communist Party's Politburo and head of the National Assembly, the country's parliament. ""We have to be very clear about that,"" he said, adding that Vietnam did not want to be ""imposed"" on"
225|1|Don #39;t expect Tiger to relinquish his top ranking without a fight They #39;re|calling Ohio a  quot;battleground state, quot; one of the two or three places likely to decide November #39;s presidential election. On local TV, the Bush and Kerry ads air so frequently that it #39;s easy to forget it #39;s Bob Costas who actually runs the country.|not going to let him go without a fight, and he #39;ll fight them to the death. That #39;s what he #39;s done his whole career. He #39;s not going to stop now. He #39;s not going to stop now. He #39;s not going to stop now. He #39;s not going to stop now. He #39;s not going to stop now. He #39;s not going to stop now. He #39;s
226|0|Soldiers face death after refusing to bomb Darfur|Fifteen armed men in blue uniforms guard the metal stairs leading to the Sudanese court. Among the people massed at the bottom, only those who look official and scream loud|"CONTINUATION:  (The Associated Press) - The Associated Press
            (AP) - Soldiers face death after refusing to bomb Darfur
            (AP) - Soldiers face death after refusing to bomb Darfur
            (AP) - Soldiers face death after refusing to bomb Darfur
            (AP) - Soldiers face death after refusing to bomb Darfur
            (AP) - Soldiers face death after refusing to bomb Darfur
            (AP) - Soldiers face death"
227|0|UN says Afghan vote can legitimise postwar scene (AFP) AFP|- Afghanistan has a chance for real political legitimacy when voters go to the polls in the country's first post-Taliban presidential election, the UN's envoy to the nation said.|"- 11/07/2014 15:00
            UN says Afghan vote can legitimise postwar scene
            The United Nations said on Saturday that the Afghan presidential election could help legitimise the country's postwar political scene, despite the fact that the vote was marred by fraud and violence.
            The UN's special representative for Afghanistan, Jan Kubis, said the election was a ""historic opportunity"" to move the country forward.
            ""The election is a historic opportunity to"
228|1|Locals lift Irish squad in Europe tourney Tim Brett and Matt Shinney|are lacrosse aficionados and fervent players. Brett, 27, who is a manager at a hotel in Charlestown, and Shinney, 23, a student at Bridgewater State College, are self-described lacrosse  quot;weekend warriors. quot;|", The Irish Times, 2019-07-18
            CONTINUATION:...the Irish squad in Europe tourney
            CONTINUATION:...the Irish squad in Europe tourney
            CONTINUATION:...the Irish squad in Europe tourney
            CONTINUATION:...the Irish squad in Europe tourney
            CONTINUATION:...the Irish squad in Europe tourney
            CONTINUATION:...the Irish squad in Europe tourney
            CONTINU"
229|3|Sun postpones September user show Sun Microsystems Inc. has|decided to postpone its September SunNetwork 2004 San Francisco user conference, and is contemplating merging the event with its JavaOne 2005 developer conference, scheduled for the end of June 2005.|postponed its September user conference in San Francisco, citing the Sept. 11 terrorist attacks. The company said the conference, which was to be held Sept. 16-20, will now be held in the first week of October. The company said it will announce the new dates in the next few days. The company said it will refund all tickets and hotel reservations. The company said it will continue to hold its annual user conference in San Francisco, but the date has not yet been set. Sun
230|1|Gatlin sprints from unknown to 100m gold Reuters Athens Aug 23:|American Justin Gatlin roared from virtual unknown to win the blue ribband Olympic mens 100 metres race yesterday, upstaging defending champion Maurice Greene and other more illustrious rivals.|"2004 10: 00: 00 GMT
            CONTINUATION: Gatlin sprints from unknown to 100m gold Reuters Athens Aug 23: 2004 10: 00: 00 GMT
            LABEL: 1 (Sports)
            BEGINNING: Gatlin sprints from unknown to 100m gold Reuters Athens Aug 23: 2004 10: 00: 00 GMT
            CONTINUATION: Gatlin sprints from"
231|1|Jimenez wins BMW Open with final-round 66 Spain #39;s|Miguel Angel Jimenez won the BMW Open, his fourth title on the European tour this season, and Colin Montgomerie was one of six golfers to claim Ryder Cup berths Sunday.|Pablo Larrazabal won the BMW Open on Sunday with a final-round 66 to claim his first European Tour title. The 29-year-old Spaniard, who had been in contention for the last two weeks, finished on 18-under-par 270 to win by two shots from England's David Horsey. Larrazabal, who had a 69 in the third round, carded a 68 in the final round to finish on 18-under-par 270. Horsey, who
232|3|Storage, servers bruise HP earnings|update Earnings per share rise compared with a year ago, but company misses analysts' expectations by a long shot.|CONTINUATION: HP Inc. shares fell 4.3% in after-hours trading on Wednesday after the company reported a 10% drop in revenue in its fiscal first quarter, missing analysts' expectations. The company's storage business, which includes its 3PAR and Nimble arrays, was the biggest drag on the quarter, with revenue down 20% year-over-year. The company said it expects to take a $100 million charge in the quarter related to the sale of its
233|0|Republican Convention Dogged by Relentless Protests (Reuters) Reuters - Five|thousand people protesting high\job losses formed a 3 mile unemployment line in Manhattan on\Wednesday and AIDS activists disrupted a Republican meeting on\the third day of the party's convention to nominate the\president to a second term in office.|days before the Republican National Convention, police in Cleveland are bracing for a potential clash between protesters and the thousands of supporters of Donald Trump who will descend on the city for the party's nominating event. The city has been on edge since the weekend, when protesters clashed with police and Trump supporters in the streets of downtown Cleveland. The clashes, which left at least 40 people injured, were the latest in a series of violent confrontations between protesters and police in cities across the United States since the
