Index|Label|First piece|Gold|Prediction
925|2|Retail Sales Down; Trade Gap Larger (Reuters) Reuters - U.S.|retail sales dipped in August\and the U.S. gap with its international trade partners widened\to a record level in the second quarter of the year, government\reports released on Tuesday showed.|retail sales fell in August for the first time in five months, a sign that the economy is losing momentum, while the trade gap widened, suggesting that the U.S. economy is not yet growing at a healthy pace. Retail sales dropped 0.3 percent last month, the Commerce Department said on Friday. Economists polled by Reuters had forecast retail sales would rise 0.2 percent. The August drop in retail sales was the first since March, when sales fell 0.2 percent.
926|0|Kerry Pledges to Create Higher-Paying Jobs (AP) AP -|John Kerry headed to closely divided Pennsylvania and Wisconsin to tell voters he could produce better, higher-paying jobs from the White House than President Bush has.|"2004-11-02
            Kerry Pledges to Create Higher-Paying Jobs
            By JIM KUHNHENN
            WASHINGTON (AP) - Sen. John Kerry pledged Tuesday to create
            3 million new jobs paying $10 an hour or more, a promise
            that would cost taxpayers $100 billion a year and would
            require a major expansion of the federal government.
            Kerry, the Democratic presidential front-runner, said he
            would"
927|1|Celtic captain McNamara out for a month Celtic|captain Jackie McNamara will be sidelined for at least a month after sustaining ankle ligament damage in Tuesday #39;s 3-1 Champions League defeat to Barcelona.|"captain John Hartson is out for a month with a knee injury. The 29-year-old Wales international has been sidelined since the 2-0 win over Manchester United on 15 September. Celtic manager Martin O'Neill said: ""John has had a scan and it has shown up a slight tear in the meniscus. ""He will be out for four to six weeks. ""We have been told that he will be out for a month. ""It is a blow to lose him for"
928|1|Sri Lanka raise England #39;s spirits In their|opening match of the Champions #39; Trophy, Sri Lanka did little to suggest they have the wherewithal to knock England out of the tournament at the Rose Bowl on Friday.|first match of the World Cup, Sri Lanka raised England #39;s spirits by beating Australia by 20 runs. England #39;s bowlers, led by Andrew Flintoff, then restricted the West Indies to 209 for 8 in their second match. England #39;s batsmen, led by Kevin Pietersen, then scored 231 for 5 in their third match. England #39;s bowlers, led by Flintoff, then restricted the West Indies to 209 for
929|3|Vonage Awash in Venture Capital VoIP (define) upstart|Vonage has quickly amassed another \$105 million from venture capitalists and is looking to Latin America and Asia to accelerate an already torrid growth rate.|Vonage Holdings Corp. has raised $100 million in a round of financing led by venture capital firm Sequoia Capital, the company said on Monday. The company, which offers Internet-based phone service, said it would use the money to expand its sales and marketing efforts. Vonage, which has raised $200 million in venture capital since its founding in 2001, has been a pioneer in the VoIP market. It has more than 1 million subscribers in the United States and Canada.
930|3|Tiny telescope detects a giant planet A tiny|telescope has spotted a giant planet circling a faraway star, using a technique that could open a new phase of planetary discovery, scientists say.|telescope has detected a giant planet orbiting a star 1,000 light years away, astronomers say. The planet, which is 10 times the mass of Jupiter, is the first to be discovered orbiting a star other than the Sun. The planet is so far away that it takes 1,000 years to orbit its star. The star, called HD 10180, is 1,000 light years away in the constellation of Aquarius. The planet was detected by the Hubble
931|1|Astros 10, Pirates 5 HOUSTON Mike Lamb went|four-for-five with a homer and four RB-Is to lead the Houston Astros to their ninth straight win with a 10-to-five victory over the Pittsburgh Pirates today.|4 for 5 with a home run and three RBIs to lead the Houston Astros to a 10-5 victory over the Pittsburgh Pirates on Tuesday night. Lance Berkman also homered and drove in three runs for the Astros, who have won three straight and five of six. The Pirates have lost five straight and 12 of 13. The Astros scored three runs in the first inning and added two more in the second. The Pirates scored two runs in the third and one in the
932|3|Drugstore Offers New Wave of Disposable Cameras  NEW YORK|(Reuters) - Pharmacy chain CVS Corp. on Thursday  said it would offer the world's first disposable digital camera  with a bright color viewing screen that allows consumers to  instantly preview pictures.|(AP) -- Drugstore chains are offering a new wave of disposable cameras, hoping to cash in on the popularity of digital cameras.  The new cameras, which are available at drugstores and mass-market retailers, are designed to be used only once.  The cameras are made by Kodak, Polaroid and Fuji.  The cameras are designed to be used only once.  The cameras are made by Kodak, Polaroid and Fuji.  The cameras are designed to be used only once
933|2|Coca-Cola Makes Very Good #39; Bid to End Probe, EU Says (Update2)|Coca-Cola Co. moved closer to settling a five-year European Commission antitrust probe after regulators said an offer from the world #39;s biggest soft-drink maker to revamp its sales practices is very good.|"by Bloomberg News
            1.  Coca-Cola Co. (KO) has agreed to pay a fine of 1.1 million euros ($1.5 million) to settle a European Union antitrust investigation into its acquisition of a rival soft-drink company, the bloc said.
            2.  The U.S. company agreed to pay the fine to end a probe into its 2007 purchase of the European bottler of Coca-Cola and PepsiCo Inc. (PEP)"
934|2|OPEC Increases Oil Output The Organization|of the Petroleum Exporting Countries has agreed to increase output by one million barrels a day in a move to lower oil prices.|of Petroleum Exporting Countries (OPEC) has increased its oil production by 1.5 million barrels a day, the group said on Wednesday. The move is intended to ease the global supply shortage that has driven up oil prices. OPEC, which accounts for about 40 percent of the world's oil production, said it would increase its output by 1.5 million barrels a day, or 1.5 percent, in February. The increase will be phased in over the next two
